,Company Name,Job Title,Location,Salary Index,Summary
157,Alveo Technologies,"Scientist, Microbiology, Medical Diagnostics",San+Francisco%2C+CA,0.0,"Define objectives, collect and analyze data, establish facts, and draw meaningful conclusions. Excellent written and verbal communication skills (English) as..."
158,Gilead,"Research Scientist I, Analytical Ops",San+Francisco%2C+CA,0.0,"Presents results of work, interprets data, and draws conclusions regarding presented material and nature of work...."
159,Twist Bioscience,Research Associate,San+Francisco%2C+CA,0.0,"Able to present data effectively. Able to prepare documents including data summaries, technical and analytical reports, and transfer the procedures to..."
160,Ascend Clinical,Clinical Laboratory Scientist - Immunochemistry,San+Francisco%2C+CA,0.0,Clinical Lab Scientist license from the State of California. As a Clinical Lab Scientist (CLS) you will play a vital role in the process....
161,Stemcentrx,Associate Scientist I,San+Francisco%2C+CA,0.0,"Excellent laboratory, record keeping, data analysis, and critical thinking skills. Stemcentrx is hiring an Associate Scientist I (equivalent to Research..."
162,PR Hacker,PR Hacker Intern,San+Francisco%2C+CA,0.0,"We’re currently offering paid internships for both college students and recent graduates across all open positions — publicists, community managers, graphic..."
163,LabCorp,Clinical Lab Scientist - Part-time (Monogram Biosciences),San+Francisco%2C+CA,0.0,"Supervises unlicensed laboratory staff and clinical laboratory scientists in training Coordinates with other clinical laboratory scientists, including..."
164,University of California San Francisco,Assistant Clinical Research Coordinator,San+Francisco%2C+CA,0.0,"Responsibilities would include acquiring MRI data, which will involve interacting with patients with cognitive impairment and their families...."
165,Exelixis Inc.,Temporary Sr. Statistical Programmer II,San+Francisco%2C+CA,0.0,"Establishing standards for clinical data collection, management and/or reporting of data. May partner with biostatisticians and clinical data management staff..."
166,University of California San Francisco,Imaging Genetics Research Coordinator,San+Francisco%2C+CA,0.0,Maintaining data quality; Assistance with data analysis; Ability to abstract data from medical records and transfer it to data collection forms or directly into...
167,Natera,Staff Bioinformatician,San+Francisco%2C+CA,0.0,Natera is currently seeking a Staff Bioinformatician to provide analysis of high-throughput DNA sequence data and work with the team of scientists and...
168,Lawrence Berkeley National Laboratory,AmeriFlux Carbon Flux Data Processing Postdoctoral Fellow,San+Francisco%2C+CA,0.0,Data processing is under development for high frequency instrument data to model-ready end-products. Data processing and analytics for these data are active...
169,Bayside Solutions,Associate Scientist/ Scientist I,San+Francisco%2C+CA,0.0,Our client in the San Francisco Peninsula is looking for an Associate Scientist/ Scientist I to join their team!...
170,Lab Support,Sr Research Assoc,San+Francisco%2C+CA,0.0,Interpret data and communicate results in department meeting and project team meeting. Is looking for an exceptional laboratory-based contract scientist to work...
171,Kaiser Permanente,Supervisor Clinical Lab Scientist,San+Francisco%2C+CA,0.0,Three (3) years of Clinical Laboratory Scientist experience. Current California State Clinical Laboratory Scientist or Bio-analyst License....
172,"NextGen Jane, Inc.",Scientific Researcher,San+Francisco%2C+CA,0.0,Scientific Researcher – Next Gen Sequencing Scientist*. Scientist will be responsible for optimization of protocols and troubleshooting difficult sample types...
173,Fitbit,Research Mechanical Engineer,San+Francisco%2C+CA,0.0,We investigate a big set of problems from hardware development to embedded signal processing algorithms to data mining....
174,Natera,Clinical Laboratory Scientist I,San+Francisco%2C+CA,0.0,"Word processing, data management skills. Performs quality control procedures to ensure accuracy of clinical data...."
175,Sutter Health,"Clinical Lab Scientist (FT eves, nights)",San+Francisco%2C+CA,0.0,"Valid California Clinical Laboratory Scientist (CLS) license. Computer skills to include keyboarding, mouse movement and data entry skills to enter information..."
176,University of California San Francisco,Clinical Research Coordinator,San+Francisco%2C+CA,0.0,Oversee study data integrity; Familiarity with FileMaker Pro software for data collection and management....
177,Ardelyx Inc.,Associate Scientist or Scientist (Temp/Contract),San+Francisco%2C+CA,0.0,"For consideration, please send your Resume/CV and cover letter indicating Associate Scientist or Scientist (Temp/Contract), # T-5004in the subject by clicking..."
178,Ipsos North America,Connect - Research Manager,San+Francisco%2C+CA,0.0,"Finding new spins on data viz. You love, love, love playing with data. Overseeing all operational components of projects (online survey programming, sample..."
179,Genentech,"Associate Scientist/Scientist, Small Molecule Pharmaceutics",San+Francisco%2C+CA,0.0,"We are seeking an Associate Scientist or Scientist in solid-state chemistry, supporting drug discovery and development projects in the Small Molecule..."
180,S&P Global Ratings,Statistician,New+York%2C+NY,0.0,Research and resolve data maintenance requests related to Corporate & Government and Structured Finance ratings data....
181,Crisis Text Line,Data Scientist,New+York%2C+NY,0.0,Chief Data Scientist. The Data Scientist's role at Crisis Text Line is to support staff in making smarter decisions through data....
182,IPG Mediabrands,"Reprise - Statistical Analyst, SEO",New+York%2C+NY,0.0,Present findings and back up recommendations with hard data. Brainstorm new ways of utilizing data to determine valuable business insights....
183,NBCUniversal,Research Analyst,New+York%2C+NY,0.0,"Strong analytical skills, able to analyze qualitative and quantitative data with client needs in mind. Analyze and interpret ratings data across the NBC Owned..."
184,"Two Sigma Investments, LLC.","Recruiter, Quant Research & Trading",New+York%2C+NY,0.0,"Analysts, Data Scientists, Traders, and Quantitative Software Engineers. Actively collecting, interpreting, and distributing useful market data and intelligence..."
185,Crisis Text Line,"Data Scientist, Open Data Collaborations",New+York%2C+NY,0.0,"Chief Data Scientist. The ideal candidate will be equal parts data scientist, academic research manager, and social change-maker...."
186,General Assembly,Data Science Instructor Lead,New+York%2C+NY,0.0,"Our Data Science Immersive course is a brand-new, life-changing educational experience where students leave with the skills and mindsets to take on new careers..."
187,NYU Langone Medical Center,Research Data Associate,New+York%2C+NY,0.0,Assist team in ensuring data quality. We have an exciting opportunity to join our team as a Research Data Associate....
188,HRA/DEPT OF SOCIAL SERVICES,DATA ANALYST,New+York%2C+NY,0.0,The Data Analyst will:. Experience with data visualization techniques. The Public Engagement Unit is seeking a Data Analyst to support large-scale City...
189,Knewton,Adaptive Instruction Analyst,New+York%2C+NY,0.0,"You’ll engage with our partners’ products, our data scientists, and our engineers. Demonstrated ability to debug code and data issues that arise...."
190,Xaxis,"Analyst, Automated Trading",New+York%2C+NY,0.0,"Xaxis combines proprietary technology, unique data assets and exclusive media relationships with the brightest team of audience analysts, data scientists and..."
191,The Nielsen Company,Research Analyst,New+York%2C+NY,0.0,"Very strong quantitative, data tabulation, analytic thinking and data mining skills. Decide the best way to present the data...."
192,General Assembly,Part Time Data Science Instructor,New+York%2C+NY,0.0,"Data visualization techniques; Data Science Instructor Overview. Manipulation of large data sets; You are eager to shape the skills, minds, and trajectories of..."
193,New York University College of Dentistry,JUNIOR RESEARCH SCIENTIST McDevitt Research Laboratory,New+York%2C+NY,0.0,"JUNIOR RESEARCH SCIENTIST*. Uses computers for word processing, data acquisition and statistical analysis...."
194,Weill Cornell Medical College,Advanced Imaging Data Analyst,New+York%2C+NY,0.0,"When necessary de-identify data and transmit to collaborating CROs. The Advanced Imaging Data Analyst, utilizes independent judgment in prioritizing and..."
195,SKIM,Quantitative Research Analyst- Healthcare,New+York%2C+NY,0.0,Are you seeking an analytically challenging market research position in a global team? Do you have a strong quantitative background and a passion for
196,Mount Sinai Health System,QUALITY IMPROVEMENT RESEARCH ANALYST,New+York%2C+NY,0.0,The data collection process. For data collection and analysis. Reliable data for entry into the Program. Website and assuring the transmission of completed data...
197,1199SEIU Family of Funds,Research Analyst,New+York%2C+NY,0.0,Prepare data requests and reports. Manage and review payroll postings to ensure they are entered accurately and efficiently....
